Time	speed	torque	motor_current	motor_voltage	motor_power	line_voltage	line_current	line_power	Bridge	PFC	IGBT2	Temp_Ext	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.5237	0.0000	0.0130	0.0000	0.0000	-0.0100	230.9350	0.0000	2.1600	0.0000	0.0000	0.0000	0.0000	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.0350	0.0000	0.0130	0.0000	0.0000	-0.0100	230.9400	0.0000	2.1700	39.4948	37.7863	55.1590	24.0019	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1830.7748	8397.0000	-0.6190	1.8882	197.2040	635.4600	230.3270	3.8805	679.9600	89.5914	102.6716	78.9361	24.2355	0.0000	8400.0000	0.0000	-3.0000	8394.6576	0.6555	0.6384	0.0424	0.0428	0.0457	2.5348	-1.9555	1.3273	-9.3279	167.4219	287.3703	662.5890	126.4374	2.1703	1.8765	94.5494	30.0000
1831.0991	8394.0000	-0.6190	1.8855	197.1750	634.2400	230.3300	3.8745	678.6800	89.6355	102.7714	78.9659	24.5762	0.0000	8400.0000	0.0000	-3.0000	8405.8569	0.5932	0.6312	0.0367	0.0399	-0.1962	2.4403	-2.8164	1.4218	-1.3307	154.7486	287.3950	642.8292	126.5023	3.0290	1.8826	94.5494	30.0000
1831.3813	8394.0000	-0.6190	1.8855	197.1750	634.2400	230.3300	3.8745	678.6800	89.6355	102.7714	78.9659	24.5762	0.0000	8400.0000	0.0000	-3.0000	8405.8569	0.5932	0.6312	0.0367	0.0399	-0.1962	2.4403	-2.8164	1.4218	-1.3307	154.7486	287.3950	642.8292	126.5023	3.0290	1.8826	94.5494	30.0000
1831.7503	8402.0000	-0.6200	1.8854	197.1890	634.2500	230.3320	3.8745	678.7000	89.6943	102.8467	78.9791	24.6112	0.0000	8400.0000	0.0000	-3.0000	8398.3656	0.7047	0.6362	0.0426	0.0385	0.2461	3.1814	-2.0436	1.3272	-6.2629	174.8795	287.3810	662.0291	126.5633	2.5593	1.8818	94.6558	30.0000
1831.9820	8402.0000	-0.6200	1.8854	197.1890	634.2500	230.3320	3.8745	678.7000	89.6943	102.8467	78.9791	24.6112	0.0000	8400.0000	0.0000	-3.0000	8398.3656	0.7047	0.6362	0.0426	0.0385	0.2461	3.1814	-2.0436	1.3272	-6.2629	174.8795	287.3810	662.0291	126.5633	2.5593	1.8818	94.6558	30.0000
1832.4028	8396.0000	-0.6180	1.8848	197.1960	634.0300	230.3380	3.8731	678.4500	89.7747	102.9737	79.0034	24.6414	0.0000	8400.0000	0.0000	-3.0000	8391.7329	0.6966	0.6405	0.0426	0.0378	0.2334	3.1886	-1.8826	1.3165	-5.4109	172.9343	287.3632	661.7336	126.6273	2.2626	1.9012	94.6558	30.0000
1832.6099	8396.0000	-0.6180	1.8848	197.1960	634.0300	230.3380	3.8731	678.4500	89.7747	102.9737	79.0034	24.6414	0.0000	8400.0000	0.0000	-3.0000	8391.7329	0.6966	0.6405	0.0426	0.0378	0.2334	3.1886	-1.8826	1.3165	-5.4109	172.9343	287.3632	661.7336	126.6273	2.2626	1.9012	94.6558	30.0000
1833.0586	8403.0000	-0.6180	1.8853	197.2540	634.4900	230.3410	3.8754	678.9000	89.8000	103.0610	79.0268	24.7128	0.0000	8400.0000	0.0000	-3.0000	8407.8211	0.6891	0.6300	0.0360	0.0407	0.2947	2.7965	-2.9989	1.2936	-5.4421	171.8463	287.3958	662.9412	126.7003	2.9656	1.8839	94.7576	30.0000
1833.2299	8403.0000	-0.6180	1.8853	197.2540	634.4900	230.3410	3.8754	678.9000	89.8000	103.0610	79.0268	24.7128	0.0000	8400.0000	0.0000	-3.0000	8407.8211	0.6891	0.6300	0.0360	0.0407	0.2947	2.7965	-2.9989	1.2936	-5.4421	171.8463	287.3958	662.9412	126.7003	2.9656	1.8839	94.7576	30.0000
1833.7073	8403.0000	-0.6180	1.8853	197.2510	634.4100	230.3450	3.8747	678.8100	89.8427	103.1714	79.0396	24.4742	0.0000	8400.0000	0.0000	-3.0000	8407.8735	0.6635	0.6299	0.0372	0.0412	0.0299	2.7973	-2.5806	1.2626	3.0722	168.0041	287.3988	665.5444	126.7598	2.7591	1.8829	94.8677	30.0000
1833.8485	8403.0000	-0.6180	1.8853	197.2510	634.4100	230.3450	3.8747	678.8100	89.8427	103.1714	79.0396	24.4742	0.0000	8400.0000	0.0000	-3.0000	8407.8735	0.6635	0.6299	0.0372	0.0412	0.0299	2.7973	-2.5806	1.2626	3.0722	168.0041	287.3988	665.5444	126.7598	2.7591	1.8829	94.8677	30.0000
1834.3635	8402.0000	-0.6200	1.8852	197.2760	634.5900	230.3570	3.8753	678.9900	89.8886	103.2541	79.0612	24.3073	0.0000	8400.0000	0.0000	-3.0000	8397.9349	0.6821	0.6365	0.0441	0.0381	0.3050	3.0551	-1.7853	1.2964	2.8475	167.5748	287.3698	661.0618	126.8159	2.1439	1.8826	94.8677	30.0000
1834.4641	8402.0000	-0.6200	1.8852	197.2760	634.5900	230.3570	3.8753	678.9900	89.8886	103.2541	79.0612	24.3073	0.0000	8400.0000	0.0000	-3.0000	8397.9349	0.6821	0.6365	0.0441	0.0381	0.3050	3.0551	-1.7853	1.2964	2.8475	167.5748	287.3698	661.0618	126.8159	2.1439	1.8826	94.8677	30.0000
1835.0229	8396.0000	-0.6190	1.8840	197.2600	634.2400	230.3630	3.8727	678.5700	89.9387	103.3493	79.0731	24.4127	0.0000	8400.0000	0.0000	-3.0000	8401.3457	0.7007	0.6341	0.0432	0.0397	0.1630	3.0632	-1.9622	1.2750	-9.9294	172.7474	287.4038	661.3726	126.8750	2.3709	1.8814	94.9723	30.0000
1835.0838	8396.0000	-0.6190	1.8840	197.2600	634.2400	230.3630	3.8727	678.5700	89.9387	103.3493	79.0731	24.4127	0.0000	8400.0000	0.0000	-3.0000	8401.3457	0.7007	0.6341	0.0432	0.0397	0.1630	3.0632	-1.9622	1.2750	-9.9294	172.7474	287.4038	661.3726	126.8750	2.3709	1.8814	94.9723	30.0000
1835.6766	8404.0000	-0.6170	1.8822	197.3250	633.9000	230.3690	3.8707	678.2000	89.9975	103.4523	79.1066	24.3073	0.0000	8400.0000	0.0000	-3.0000	8393.2646	0.6114	0.6395	0.0357	0.0404	-0.1953	2.5141	-2.6569	1.3169	-2.1772	162.3378	287.4172	646.2410	126.9386	2.9999	1.8963	94.9723	30.0000
1835.6878	8404.0000	-0.6170	1.8822	197.3250	633.9000	230.3690	3.8707	678.2000	89.9975	103.4523	79.1066	24.3073	0.0000	8400.0000	0.0000	-3.0000	8393.2646	0.6114	0.6395	0.0357	0.0404	-0.1953	2.5141	-2.6569	1.3169	-2.1772	162.3378	287.4172	646.2410	126.9386	2.9999	1.8963	94.9723	30.0000
1836.3078	8398.0000	-0.6180	1.8844	197.2130	634.2800	230.3830	3.8748	679.0800	90.0379	103.5281	79.1318	24.2586	0.0000	8400.0000	0.0000	-3.0000	8402.6116	0.6267	0.6335	0.0382	0.0414	-0.2290	2.5085	-2.4447	1.3384	-5.9084	160.0144	287.4436	645.2318	127.0015	2.5874	1.8815	95.0735	30.0000
1836.3365	8398.0000	-0.6180	1.8844	197.2130	634.2800	230.3830	3.8748	679.0800	90.0379	103.5281	79.1318	24.2586	0.0000	8400.0000	0.0000	-3.0000	8402.6116	0.6267	0.6335	0.0382	0.0414	-0.2290	2.5085	-2.4447	1.3384	-5.9084	160.0144	287.4436	645.2318	127.0015	2.5874	1.8815	95.0735	30.0000
1836.9132	8399.0000	-0.6180	1.8841	197.2380	634.3300	230.3910	3.8731	678.7500	90.0577	103.6362	79.1313	24.2662	0.0000	8400.0000	0.0000	-3.0000	8404.1101	0.6965	0.6325	0.0429	0.0372	0.3064	3.2060	-1.9709	1.2679	-3.0581	169.5619	287.4504	659.8207	127.0545	2.2544	1.8758	95.1816	30.0000
1836.9922	8399.0000	-0.6180	1.8841	197.2380	634.3300	230.3910	3.8731	678.7500	90.0577	103.6362	79.1313	24.2662	0.0000	8400.0000	0.0000	-3.0000	8404.1101	0.6965	0.6325	0.0429	0.0372	0.3064	3.2060	-1.9709	1.2679	-3.0581	169.5619	287.4504	659.8207	127.0545	2.2544	1.8758	95.1816	30.0000
1837.5234	8395.0000	-0.6180	1.8841	197.2860	634.5500	230.3990	3.8743	678.9500	90.0861	103.7383	79.1418	24.3309	0.0000	8400.0000	0.0000	-3.0000	8401.6517	0.5548	0.6340	0.0444	0.0428	-0.3072	2.1347	-1.8432	1.3074	-2.6610	161.6798	287.4716	651.4239	127.1052	2.3389	1.8749	95.1816	30.0000
1837.6522	8395.0000	-0.6180	1.8841	197.2860	634.5500	230.3990	3.8743	678.9500	90.0861	103.7383	79.1418	24.3309	0.0000	8400.0000	0.0000	-3.0000	8401.6517	0.5548	0.6340	0.0444	0.0428	-0.3072	2.1347	-1.8432	1.3074	-2.6610	161.6798	287.4716	651.4239	127.1052	2.3389	1.8749	95.1816	30.0000
1838.1247	8406.0000	-0.6190	1.8867	197.2380	634.8500	230.4190	3.8765	679.3200	90.1339	103.8164	79.1895	24.3376	0.0000	8400.0000	0.0000	-3.0000	8402.0160	0.6669	0.6341	0.0416	0.0365	0.0652	3.0789	-2.0251	1.2864	1.1989	154.6281	287.4857	648.8085	127.1551	2.4781	1.8751	95.2836	30.0000
1838.3443	8406.0000	-0.6190	1.8867	197.2380	634.8500	230.4190	3.8765	679.3200	90.1339	103.8164	79.1895	24.3376	0.0000	8400.0000	0.0000	-3.0000	8402.0160	0.6669	0.6341	0.0416	0.0365	0.0652	3.0789	-2.0251	1.2864	1.1989	154.6281	287.4857	648.8085	127.1551	2.4781	1.8751	95.2836	30.0000
1838.7256	8393.0000	-0.6190	1.8852	197.2920	634.6100	230.4290	3.8765	679.4600	90.1624	103.9241	79.1927	24.4236	0.0000	8400.0000	0.0000	-3.0000	8394.5533	0.5869	0.6390	0.0414	0.0434	-0.3029	2.2898	-2.1591	1.3561	-10.0719	165.4067	287.5139	652.0496	127.2163	2.3631	1.8874	95.2836	30.0000
1838.9651	8393.0000	-0.6190	1.8852	197.2920	634.6100	230.4290	3.8765	679.4600	90.1624	103.9241	79.1927	24.4236	0.0000	8400.0000	0.0000	-3.0000	8394.5533	0.5869	0.6390	0.0414	0.0434	-0.3029	2.2898	-2.1591	1.3561	-10.0719	165.4067	287.5139	652.0496	127.2163	2.3631	1.8874	95.2836	30.0000
1839.3363	8397.0000	-0.6200	1.8855	197.2760	634.5700	230.4350	3.8746	679.0100	90.2047	104.0197	79.1959	24.6169	0.0000	8400.0000	0.0000	-3.0000	8396.0144	0.6394	0.6377	0.0405	0.0387	-0.2747	2.7802	-2.1129	1.4368	9.0449	150.5914	287.5352	645.3859	127.2716	2.3365	1.8777	95.3822	30.0000
1839.6061	8397.0000	-0.6200	1.8855	197.2760	634.5700	230.4350	3.8746	679.0100	90.2047	104.0197	79.1959	24.6169	0.0000	8400.0000	0.0000	-3.0000	8396.0144	0.6394	0.6377	0.0405	0.0387	-0.2747	2.7802	-2.1129	1.4368	9.0449	150.5914	287.5352	645.3859	127.2716	2.3365	1.8777	95.3822	30.0000
1839.9541	8408.0000	-0.6170	1.8877	197.2580	635.0100	230.4400	3.8773	679.4900	90.2451	104.0914	79.2170	24.7204	0.0000	8400.0000	0.0000	-3.0000	8387.5440	0.6578	0.6434	0.0418	0.0385	-0.0808	2.8562	-1.9930	1.4343	-1.8393	146.1465	287.5203	644.7845	127.3226	2.5017	1.8867	95.4891	30.0000
1840.2637	8408.0000	-0.6170	1.8877	197.2580	635.0100	230.4400	3.8773	679.4900	90.2451	104.0914	79.2170	24.7204	0.0000	8400.0000	0.0000	-3.0000	8399.1793	0.6437	0.6357	0.0402	0.0426	0.1113	2.4959	-2.1670	1.2765	-5.6844	167.9636	287.5218	662.0660	127.3750	2.5311	1.8766	95.4891	30.0000
1840.5555	8408.0000	-0.6170	1.8877	197.2580	635.0100	230.4400	3.8773	679.4900	90.2451	104.0914	79.2170	24.7204	0.0000	8400.0000	0.0000	-3.0000	8399.1793	0.6437	0.6357	0.0402	0.0426	0.1113	2.4959	-2.1670	1.2765	-5.6844	167.9636	287.5218	662.0660	127.3750	2.5311	1.8766	95.4891	30.0000
1840.9148	8396.0000	-0.6190	1.8852	197.3170	634.6900	230.4510	3.8751	679.1500	90.2869	104.2005	79.2482	24.8234	0.0000	8400.0000	0.0000	-3.0000	8398.3994	0.5951	0.6363	0.0411	0.0408	-0.1796	2.3990	-2.1190	1.3809	-9.2527	163.0527	287.5128	644.7663	127.4211	2.4864	1.8824	95.5904	30.0000
1841.1659	8396.0000	-0.6190	1.8852	197.3170	634.6900	230.4510	3.8751	679.1500	90.2869	104.2005	79.2482	24.8234	0.0000	8400.0000	0.0000	-3.0000	8398.3994	0.5951	0.6363	0.0411	0.0408	-0.1796	2.3990	-2.1190	1.3809	-9.2527	163.0527	287.5128	644.7663	127.4211	2.4864	1.8824	95.5904	30.0000
1841.7673	8400.0000	-0.6200	1.8855	197.3530	634.7700	230.4630	3.8749	679.1700	90.3443	104.2887	79.2720	24.7407	0.0000	8400.0000	0.0000	-3.0000	8388.4981	0.6862	0.6430	0.0393	0.0367	0.1924	3.1881	-2.4045	1.2961	13.4438	164.3817	287.5506	658.4573	127.4785	2.6078	1.9037	95.6865	30.0000
1842.0317	8400.0000	-0.6200	1.8855	197.3530	634.7700	230.4630	3.8749	679.1700	90.3443	104.2887	79.2720	24.7407	0.0000	8400.0000	0.0000	-3.0000	8388.4981	0.6862	0.6430	0.0393	0.0367	0.1924	3.1881	-2.4045	1.2961	13.4438	164.3817	287.5506	658.4573	127.4785	2.6078	1.9037	95.6865	30.0000
1842.3828	8404.0000	-0.6190	1.8838	197.3720	634.5800	230.4690	3.8739	679.0000	90.3921	104.4126	79.2761	24.6986	0.0000	8400.0000	0.0000	-3.0000	8407.0063	0.6557	0.6306	0.0437	0.0365	0.1402	2.9812	-1.6974	1.3254	-10.9370	173.0502	287.5612	650.5286	127.5290	2.2428	1.8879	95.6865	30.0000
1842.6623	8404.0000	-0.6190	1.8838	197.3720	634.5800	230.4690	3.8739	679.0000	90.3921	104.4126	79.2761	24.6986	0.0000	8400.0000	0.0000	-3.0000	8407.0063	0.6557	0.6306	0.0437	0.0365	0.1402	2.9812	-1.6974	1.3254	-10.9370	173.0502	287.5612	650.5286	127.5290	2.2428	1.8879	95.6865	30.0000
1842.9933	8404.0000	-0.6190	1.8838	197.3720	634.5800	230.4690	3.8739	679.0000	90.3921	104.4126	79.2761	24.6986	0.0000	8400.0000	0.0000	-3.0000	8394.7281	0.5944	0.6384	0.0447	0.0431	-0.4723	2.3226	-1.7777	1.3518	2.3282	165.8557	287.5754	651.8943	127.5783	2.2376	1.8846	95.7906	30.0000
1843.3422	8407.0000	-0.6190	1.8850	197.4470	635.1600	230.4790	3.8764	679.5200	90.4390	104.5106	79.2881	24.7478	0.0000	8400.0000	0.0000	-3.0000	8394.5777	0.6373	0.6391	0.0437	0.0374	-0.0636	2.8335	-1.8741	1.4274	19.3335	148.2680	287.5120	647.9762	127.6258	2.1332	1.8857	95.7906	30.0000
1843.5934	8407.0000	-0.6190	1.8850	197.4470	635.1600	230.4790	3.8764	679.5200	90.4390	104.5106	79.2881	24.7478	0.0000	8400.0000	0.0000	-3.0000	8394.5777	0.6373	0.6391	0.0437	0.0374	-0.0636	2.8335	-1.8741	1.4274	19.3335	148.2680	287.5120	647.9762	127.6258	2.1332	1.8857	95.7906	30.0000
1843.9695	8397.0000	-0.6190	1.8855	197.3500	635.0300	230.4860	3.8754	679.4400	90.4643	104.5855	79.3288	24.8234	0.0000	8400.0000	0.0000	-3.0000	8404.7530	0.6372	0.6320	0.0396	0.0378	-0.0778	2.7931	-2.6741	1.3947	3.1518	143.8879	287.5633	646.6433	127.6745	3.1751	1.8834	95.8909	30.0000
1844.2106	8397.0000	-0.6190	1.8855	197.3500	635.0300	230.4860	3.8754	679.4400	90.4643	104.5855	79.3288	24.8234	0.0000	8400.0000	0.0000	-3.0000	8404.7530	0.6372	0.6320	0.0396	0.0378	-0.0778	2.7931	-2.6741	1.3947	3.1518	143.8879	287.5633	646.6433	127.6745	3.1751	1.8834	95.8909	30.0000
1844.6303	8397.0000	-0.6180	1.8812	197.3870	633.7500	230.4930	3.8680	678.0400	90.4734	104.6849	79.3545	24.7463	0.0000	8400.0000	0.0000	-3.0000	8387.5865	0.5967	0.6432	0.0385	0.0439	-0.4202	2.2778	-2.5987	1.3353	-12.3660	166.7803	287.5986	655.6310	127.7296	3.1806	1.8949	95.9856	30.0000
1844.8157	8397.0000	-0.6180	1.8812	197.3870	633.7500	230.4930	3.8680	678.0400	90.4734	104.6849	79.3545	24.7463	0.0000	8400.0000	0.0000	-3.0000	8387.5865	0.5967	0.6432	0.0385	0.0439	-0.4202	2.2778	-2.5987	1.3353	-12.3660	166.7803	287.5986	655.6310	127.7296	3.1806	1.8949	95.9856	30.0000
1845.3277	8398.0000	-0.6180	1.8832	197.3780	634.4100	230.4970	3.8716	678.7300	90.4868	104.7700	79.3669	24.6296	0.0000	8400.0000	0.0000	-3.0000	8396.6649	0.6299	0.6370	0.0404	0.0396	-0.1912	2.6101	-2.2651	1.4056	2.9501	153.8771	287.5830	644.6476	127.7765	2.4490	1.8852	95.9856	30.0000
1845.4265	8398.0000	-0.6180	1.8832	197.3780	634.4100	230.4970	3.8716	678.7300	90.4868	104.7700	79.3669	24.6296	0.0000	8400.0000	0.0000	-3.0000	8396.6649	0.6299	0.6370	0.0404	0.0396	-0.1912	2.6101	-2.2651	1.4056	2.9501	153.8771	287.5830	644.6476	127.7765	2.4490	1.8852	95.9856	30.0000
1845.9566	8406.0000	-0.6190	1.8823	197.4150	634.2500	230.5040	3.8703	678.5200	90.5084	104.8684	79.3935	24.5247	0.0000	8400.0000	0.0000	-3.0000	8401.7677	0.6536	0.6339	0.0439	0.0399	-0.1357	2.7337	-1.6592	1.3573	-0.9009	149.2290	287.5354	644.2902	127.8237	2.6573	1.8779	96.0877	30.0000
1846.0378	8406.0000	-0.6190	1.8823	197.4150	634.2500	230.5040	3.8703	678.5200	90.5084	104.8684	79.3935	24.5247	0.0000	8400.0000	0.0000	-3.0000	8401.7677	0.6536	0.6339	0.0439	0.0399	-0.1357	2.7337	-1.6592	1.3573	-0.9009	149.2290	287.5354	644.2902	127.8237	2.6573	1.8779	96.0877	30.0000
1846.5867	8392.0000	-0.6190	1.8821	197.4050	634.3500	230.5070	3.8706	678.6300	90.5134	104.9517	79.3994	24.4959	0.0000	8400.0000	0.0000	-3.0000	8410.1968	0.6963	0.6285	0.0380	0.0402	0.1963	3.0309	-2.5853	1.3316	-5.2542	170.6529	287.5667	662.8599	127.8655	2.8441	1.8759	96.0877	30.0000
1846.6478	8392.0000	-0.6190	1.8821	197.4050	634.3500	230.5070	3.8706	678.6300	90.5134	104.9517	79.3994	24.4959	0.0000	8400.0000	0.0000	-3.0000	8410.1968	0.6963	0.6285	0.0380	0.0402	0.1963	3.0309	-2.5853	1.3316	-5.2542	170.6529	287.5667	662.8599	127.8655	2.8441	1.8759	96.0877	30.0000
1847.2445	8400.0000	-0.6180	1.8829	197.3710	634.4200	230.5100	3.8715	678.7700	90.5194	105.0233	79.4054	24.4203	0.0000	8400.0000	0.0000	-3.0000	8405.6809	0.6869	0.6312	0.0408	0.0388	0.3624	2.9881	-2.0994	1.3385	-9.2256	166.8973	287.5997	661.4109	127.9072	2.4413	1.8763	96.1847	30.0000
1847.2657	8400.0000	-0.6180	1.8829	197.3710	634.4200	230.5100	3.8715	678.7700	90.5194	105.0233	79.4054	24.4203	0.0000	8400.0000	0.0000	-3.0000	8405.6809	0.6869	0.6312	0.0408	0.0388	0.3624	2.9881	-2.0994	1.3385	-9.2256	166.8973	287.5997	661.4109	127.9072	2.4413	1.8763	96.1847	30.0000
1847.8715	8402.0000	-0.6190	1.8835	197.3950	634.5400	230.5140	3.8729	678.9600	90.5235	105.1052	79.4324	24.4132	0.0000	8400.0000	0.0000	-3.0000	8401.0939	0.6135	0.6344	0.0420	0.0405	-0.2519	2.5599	-2.1151	1.3616	-5.8982	153.5421	287.6142	646.1042	127.9576	2.6891	1.8890	96.2771	30.0000
1847.9025	8402.0000	-0.6190	1.8835	197.3950	634.5400	230.5140	3.8729	678.9600	90.5235	105.1052	79.4324	24.4132	0.0000	8400.0000	0.0000	-3.0000	8401.0939	0.6135	0.6344	0.0420	0.0405	-0.2519	2.5599	-2.1151	1.3616	-5.8982	153.5421	287.6142	646.1042	127.9576	2.6891	1.8890	96.2771	30.0000
1848.4888	8401.0000	-0.6190	1.8855	197.3450	634.8200	230.5180	3.8745	679.2400	90.5419	105.2032	79.4430	24.5157	0.0000	8400.0000	0.0000	-3.0000	8403.4888	0.6241	0.6328	0.0365	0.0414	-0.1711	2.3927	-2.8486	1.3560	0.3362	154.5739	287.6374	646.6942	128.0023	2.8851	1.8777	96.2771	30.0000
1848.5574	8401.0000	-0.6190	1.8855	197.3450	634.8200	230.5180	3.8745	679.2400	90.5419	105.2032	79.4430	24.5157	0.0000	8400.0000	0.0000	-3.0000	8403.4888	0.6241	0.6328	0.0365	0.0414	-0.1711	2.3927	-2.8486	1.3560	0.3362	154.5739	287.6374	646.6942	128.0023	2.8851	1.8777	96.2771	30.0000
1849.0953	8401.0000	-0.6180	1.8846	197.3590	634.5500	230.5230	3.8729	678.9000	90.5736	105.2402	79.4567	24.5545	0.0000	8400.0000	0.0000	-3.0000	8393.3427	0.7072	0.6391	0.0409	0.0394	0.3544	3.0197	-2.1597	1.4009	-3.4277	175.2414	287.5990	662.1418	128.0425	2.3293	1.8803	96.3781	30.0000
1849.2140	8401.0000	-0.6180	1.8846	197.3590	634.5500	230.5230	3.8729	678.9000	90.5736	105.2402	79.4567	24.5545	0.0000	8400.0000	0.0000	-3.0000	8393.3427	0.7072	0.6391	0.0409	0.0394	0.3544	3.0197	-2.1597	1.4009	-3.4277	175.2414	287.5990	662.1418	128.0425	2.3293	1.8803	96.3781	30.0000
1849.6965	8403.0000	-0.6180	1.8861	197.3610	635.0300	230.5300	3.8758	679.4300	90.6398	105.3179	79.4938	24.6703	0.0000	8400.0000	0.0000	-3.0000	8399.9230	0.6211	0.6351	0.0396	0.0424	-0.2113	2.4430	-2.1909	1.3149	2.0209	162.0787	287.6004	648.5064	128.0813	2.5940	1.8797	96.3781	30.0000
1849.8753	8403.0000	-0.6180	1.8861	197.3610	635.0300	230.5300	3.8758	679.4300	90.6398	105.3179	79.4938	24.6703	0.0000	8400.0000	0.0000	-3.0000	8399.9230	0.6211	0.6351	0.0396	0.0424	-0.2113	2.4430	-2.1909	1.3149	2.0209	162.0787	287.6004	648.5064	128.0813	2.5940	1.8797	96.3781	30.0000
1850.3162	8401.0000	-0.6210	1.8838	197.4040	634.4400	230.5370	3.8722	678.8300	90.6260	105.4155	79.5181	24.7832	0.0000	8400.0000	0.0000	-3.0000	8401.5311	0.5988	0.6340	0.0399	0.0424	-0.2540	2.3324	-2.3554	1.3048	3.7801	162.1622	287.6596	646.8722	128.1213	2.5809	1.8833	96.4733	30.0000
1850.5261	8401.0000	-0.6210	1.8838	197.4040	634.4400	230.5370	3.8722	678.8300	90.6260	105.4155	79.5181	24.7832	0.0000	8400.0000	0.0000	-3.0000	8401.5311	0.5988	0.6340	0.0399	0.0424	-0.2540	2.3324	-2.3554	1.3048	3.7801	162.1622	287.6596	646.8722	128.1213	2.5809	1.8833	96.4733	30.0000
1850.9279	8404.0000	-0.6200	1.8841	197.3790	634.4800	230.5420	3.8724	678.8700	90.6687	105.4437	79.5158	24.8456	0.0000	8400.0000	0.0000	-3.0000	8411.7570	0.6652	0.6274	0.0381	0.0362	0.1036	3.1144	-2.4253	1.2926	5.8274	150.7198	287.6759	651.0617	128.1710	2.7041	1.8877	96.5652	30.0000
1851.1765	8404.0000	-0.6200	1.8841	197.3790	634.4800	230.5420	3.8724	678.8700	90.6687	105.4437	79.5158	24.8456	0.0000	8400.0000	0.0000	-3.0000	8411.7570	0.6652	0.6274	0.0381	0.0362	0.1036	3.1144	-2.4253	1.2926	5.8274	150.7198	287.6759	651.0617	128.1710	2.7041	1.8877	96.5652	30.0000
1851.5285	8397.0000	-0.6190	1.8828	197.4340	634.2900	230.5480	3.8713	678.6500	90.7050	105.5353	79.5154	24.8971	0.0000	8400.0000	0.0000	-3.0000	8404.7006	0.6028	0.6319	0.0367	0.0432	-0.3435	2.3822	-2.7006	1.3349	-9.9296	166.4309	287.6693	650.9586	128.2126	2.9970	1.8825	96.5652	30.0000
1851.8332	8397.0000	-0.6190	1.8828	197.4340	634.2900	230.5480	3.8713	678.6500	90.7050	105.5353	79.5154	24.8971	0.0000	8400.0000	0.0000	-3.0000	8404.7006	0.6028	0.6319	0.0367	0.0432	-0.3435	2.3822	-2.7006	1.3349	-9.9296	166.4309	287.6693	650.9586	128.2126	2.9970	1.8825	96.5652	30.0000
1852.4938	8399.0000	-0.6200	1.8825	197.4310	634.1900	230.5510	3.8703	678.5200	90.6954	105.6477	79.5672	24.5961	0.0000	8400.0000	0.0000	-3.0000	8400.5729	0.6259	0.6346	0.0411	0.0394	-0.1442	2.6028	-2.2118	1.4087	-2.1566	153.3787	287.6346	645.8110	128.2797	2.2946	1.8782	96.6647	30.0000
1852.6451	8399.0000	-0.6200	1.8825	197.4310	634.1900	230.5510	3.8703	678.5200	90.6954	105.6477	79.5672	24.5961	0.0000	8400.0000	0.0000	-3.0000	8400.5729	0.6259	0.6346	0.0411	0.0394	-0.1442	2.6028	-2.2118	1.4087	-2.1566	153.3787	287.6346	645.8110	128.2797	2.2946	1.8782	96.6647	30.0000
1853.1442	8407.0000	-0.6200	1.8844	197.4220	634.8100	230.5530	3.8757	679.5900	90.7331	105.7129	79.5695	24.5436	0.0000	8400.0000	0.0000	-3.0000	8396.0652	0.6880	0.6374	0.0408	0.0369	0.4280	3.1292	-2.0901	1.3408	-8.5093	166.7888	287.6929	656.6580	128.3149	2.4847	1.8733	96.7580	30.0000
1853.2453	8407.0000	-0.6200	1.8844	197.4220	634.8100	230.5530	3.8757	679.5900	90.7331	105.7129	79.5695	24.5436	0.0000	8400.0000	0.0000	-3.0000	8396.0652	0.6880	0.6374	0.0408	0.0369	0.4280	3.1292	-2.0901	1.3408	-8.5093	166.7888	287.6929	656.6580	128.3149	2.4847	1.8733	96.7580	30.0000
