Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	motor_temperature_2	motor_temperature_3	temperature_tamb	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	Mcl_Quantities.Stator_Resistance	My_Measured_Temp	My_Flux_Gain
21.1054	1002.0000	-0.0560	0.1471	0.0000	45.5500	7.2600	230.5500	0.1177	14.0100	25.4077	24.9471	24.8681	25.5827	NOT CONNECTED	1000.0000	450.0000	0.0000	997.4794	0.0387	0.0752	0.0876	0.0875	0.1451	0.0713	0.1499	0.0908	0.6388	37.1017	315.4396	7.2230	48.1375	0.1806	0.1466	39.9430	3.1450	30.0000	1.0000
21.5324	1000.0000	-0.0560	0.1474	0.0000	45.5550	7.2400	230.5560	0.1178	13.9800	25.4000	24.9630	24.8591	25.5556	NOT CONNECTED	1000.0000	450.0000	0.0000	997.4794	0.0387	0.0752	0.0876	0.0875	0.1451	0.0713	0.1499	0.0908	0.6388	37.1017	315.4396	7.2230	48.1375	0.1806	0.1466	39.9430	3.1450	30.0000	1.0000
21.7403	1000.0000	-0.0560	0.1474	0.0000	45.5550	7.2400	230.5560	0.1178	13.9800	25.4000	24.9630	24.8591	25.5556	NOT CONNECTED	1000.0000	450.0000	0.0000	997.4794	0.0387	0.0752	0.0876	0.0875	0.1451	0.0713	0.1499	0.0908	0.6388	37.1017	315.4396	7.2230	48.1375	0.1806	0.1466	39.9430	3.1450	30.0000	1.0000
22.1465	988.0000	-0.1190	0.1587	0.0000	45.5070	8.5500	230.5610	0.1261	15.1300	25.3817	24.9836	24.8784	25.5576	NOT CONNECTED	1000.0000	450.0000	0.0000	1002.4038	0.0654	0.0552	0.0876	0.0875	0.1089	0.1324	0.1112	0.1297	0.5557	37.1204	315.4221	6.7053	47.9399	0.1861	0.1466	39.9398	3.1426	30.0000	1.0000
22.2631	988.0000	-0.1190	0.1587	0.0000	45.5070	8.5500	230.5610	0.1261	15.1300	25.3817	24.9836	24.8784	25.5576	NOT CONNECTED	1000.0000	450.0000	0.0000	1002.4038	0.0654	0.0552	0.0876	0.0875	0.1089	0.1324	0.1112	0.1297	0.5557	37.1204	315.4221	6.7053	47.9399	0.1861	0.1466	39.9398	3.1426	30.0000	1.0000
22.7519	980.0000	-0.2590	0.2291	0.0000	45.3510	16.2300	230.5620	0.1793	22.7500	25.3817	24.9836	24.8784	25.5576	NOT CONNECTED	1000.0000	450.0000	0.0000	998.1082	0.0614	0.0731	0.0875	0.0875	0.1269	0.1172	0.1606	0.1395	0.5738	36.9529	315.3706	7.2164	47.7630	0.2155	0.1462	39.9367	3.1404	30.0000	1.0000
22.7859	980.0000	-0.2590	0.2291	0.0000	45.3510	16.2300	230.5620	0.1793	22.7500	25.3817	24.9836	24.8784	25.5576	NOT CONNECTED	1000.0000	450.0000	0.0000	998.1082	0.0614	0.0731	0.0875	0.0875	0.1269	0.1172	0.1606	0.1395	0.5738	36.9529	315.3706	7.2164	47.7630	0.2155	0.1462	39.9367	3.1404	30.0000	1.0000
23.3006	979.0000	-0.3860	0.4035	0.0000	44.7350	31.0100	230.5600	0.2867	38.8400	25.3777	24.9715	24.8729	25.5354	NOT CONNECTED	1000.0000	450.0000	0.0000	1000.4642	0.0482	0.0638	0.0875	0.0875	0.1989	0.0771	0.2300	0.1327	0.6706	37.0499	315.3950	7.3757	47.5975	0.2634	0.1463	39.9367	3.1384	30.0000	1.0000
23.3525	979.0000	-0.3860	0.4035	0.0000	44.7350	31.0100	230.5600	0.2867	38.8400	25.3777	24.9715	24.8729	25.5354	NOT CONNECTED	1000.0000	450.0000	0.0000	1000.4642	0.0482	0.0638	0.0875	0.0875	0.1989	0.0771	0.2300	0.1327	0.6706	37.0499	315.3950	7.3757	47.5975	0.2634	0.1463	39.9367	3.1384	30.0000	1.0000
23.8145	989.0000	-0.4470	0.5644	0.0000	45.9180	44.4000	230.5610	0.3838	54.1900	25.3777	24.9715	24.8729	25.5354	NOT CONNECTED	1000.0000	450.0000	0.0000	1001.0653	0.0687	0.0608	0.0875	0.0875	0.1801	0.1266	0.1796	0.1006	0.4991	37.1297	315.4369	6.6054	47.4424	0.1907	0.1473	39.9335	3.1364	30.0000	1.0000
23.9574	989.0000	-0.4470	0.5644	0.0000	45.9180	44.4000	230.5610	0.3838	54.1900	25.3777	24.9715	24.8729	25.5354	NOT CONNECTED	1000.0000	450.0000	0.0000	1001.0653	0.0687	0.0608	0.0875	0.0875	0.1801	0.1266	0.1796	0.1006	0.4991	37.1297	315.4369	6.6054	47.4424	0.1907	0.1473	39.9335	3.1364	30.0000	1.0000
24.5664	1068.0000	-0.0310	0.6728	0.0000	47.6300	54.3700	230.5730	0.4580	66.2400	25.4018	25.0013	24.8878	25.5731	NOT CONNECTED	1000.0000	450.0000	0.0000	986.0841	0.1228	0.1519	0.0876	0.0876	0.0870	0.2455	0.0948	0.2793	0.5506	37.1529	313.8228	14.9042	47.2908	0.2943	0.1640	39.9335	3.1346	30.0000	1.0000
24.6041	1068.0000	-0.0310	0.6728	0.0000	47.6300	54.3700	230.5730	0.4580	66.2400	25.4018	25.0013	24.8878	25.5731	NOT CONNECTED	1000.0000	450.0000	0.0000	986.0841	0.1228	0.1519	0.0876	0.0876	0.0870	0.2455	0.0948	0.2793	0.5506	37.1529	313.8228	14.9042	47.2908	0.2943	0.1640	39.9335	3.1346	30.0000	1.0000
25.1333	1011.0000	-0.0360	0.1706	0.0000	46.6500	3.2500	230.6150	0.0882	9.9200	25.4018	25.0013	24.8878	25.5731	NOT CONNECTED	1000.0000	450.0000	0.0000	977.1452	0.2962	0.3105	0.0880	0.0880	0.1019	0.5539	0.0017	0.6588	0.5395	38.0276	309.6454	34.0861	47.1557	0.5711	0.3312	39.9304	3.1329	30.0000	1.0000
25.1913	1011.0000	-0.0360	0.1706	0.0000	46.6500	3.2500	230.6150	0.0882	9.9200	25.4018	25.0013	24.8878	25.5731	NOT CONNECTED	1000.0000	450.0000	0.0000	977.1452	0.2962	0.3105	0.0880	0.0880	0.1019	0.5539	0.0017	0.6588	0.5395	38.0276	309.6454	34.0861	47.1557	0.5711	0.3312	39.9304	3.1329	30.0000	1.0000
25.6628	1003.0000	-0.0410	0.1766	0.0000	45.3890	5.3100	230.6100	0.1045	12.1300	25.3677	25.0098	24.8998	25.5302	NOT CONNECTED	1000.0000	450.0000	0.0000	982.6564	0.4502	0.4458	0.0899	0.0898	0.2163	0.8371	-0.0968	0.8783	0.9379	39.5819	306.3128	50.7119	47.0305	0.9011	0.5200	39.9280	3.1314	30.0000	1.0000
25.8048	1003.0000	-0.0410	0.1766	0.0000	45.3890	5.3100	230.6100	0.1045	12.1300	25.3677	25.0098	24.8998	25.5302	NOT CONNECTED	1000.0000	450.0000	0.0000	982.6564	0.4502	0.4458	0.0899	0.0898	0.2163	0.8371	-0.0968	0.8783	0.9379	39.5819	306.3128	50.7119	47.0305	0.9011	0.5200	39.9280	3.1314	30.0000	1.0000
26.1818	1001.0000	-0.0430	0.1775	0.0000	45.1860	5.6400	230.6140	0.1071	12.5100	25.3677	25.0098	24.8998	25.5302	NOT CONNECTED	1000.0000	450.0000	0.0000	995.4189	0.5129	0.4928	0.0905	0.0905	0.2234	0.9344	-0.0193	0.9468	1.0558	40.3486	305.1324	56.9502	46.9224	0.9515	0.6628	39.9280	3.1301	30.0000	1.0000
26.4103	1001.0000	-0.0430	0.1775	0.0000	45.1860	5.6400	230.6140	0.1071	12.5100	25.3677	25.0098	24.8998	25.5302	NOT CONNECTED	1000.0000	450.0000	0.0000	995.4189	0.5129	0.4928	0.0905	0.0905	0.2234	0.9344	-0.0193	0.9468	1.0558	40.3486	305.1324	56.9502	46.9224	0.9515	0.6628	39.9280	3.1301	30.0000	1.0000
26.7069	999.0000	-0.0420	0.1774	0.0000	45.1600	5.7000	230.6220	0.1076	12.5800	25.3736	25.0253	24.8931	25.5344	NOT CONNECTED	1000.0000	450.0000	0.0000	995.4189	0.5129	0.4928	0.0905	0.0905	0.2234	0.9344	-0.0193	0.9468	1.0558	40.3486	305.1324	56.9502	46.9224	0.9515	0.6628	39.9280	3.1301	30.0000	1.0000
27.0300	999.0000	-0.0420	0.1774	0.0000	45.1600	5.7000	230.6220	0.1076	12.5800	25.3736	25.0253	24.8931	25.5344	NOT CONNECTED	0.0000	450.0000	0.0000	1039.6585	-0.0616	0.0846	0.0874	0.0875	0.2932	-0.1285	0.2441	-0.1337	0.3905	38.7064	316.9551	0.9934	46.8269	0.3150	0.4721	39.9274	3.1289	30.0000	1.0000
27.6460	1004.0000	-0.0420	0.1784	0.0000	45.1400	5.6900	230.6340	0.1075	12.5300	25.3567	25.0501	24.9202	25.5337	NOT CONNECTED	0.0000	450.0000	0.0000	1020.6908	-0.0578	-0.0128	0.0873	0.0875	0.1536	-0.1238	0.2955	-0.0783	0.3047	37.2760	316.0973	3.6031	46.7135	0.3412	0.1833	39.9252	3.1275	30.0000	1.0000
27.7281	1004.0000	-0.0420	0.1784	0.0000	45.1400	5.6900	230.6340	0.1075	12.5300	25.3567	25.0501	24.9202	25.5337	NOT CONNECTED	0.0000	450.0000	0.0000	1020.6908	-0.0578	-0.0128	0.0873	0.0875	0.1536	-0.1238	0.2955	-0.0783	0.3047	37.2760	316.0973	3.6031	46.7135	0.3412	0.1833	39.9252	3.1275	30.0000	1.0000
28.2456	1002.0000	-0.0430	0.1787	0.0000	45.1360	5.7000	230.6380	0.1076	12.5600	25.3497	25.0498	24.9112	25.5449	NOT CONNECTED	0.0000	450.0000	0.0000	1018.4263	0.1584	-0.0209	0.0875	0.0876	-0.0471	0.3149	0.2205	0.2108	0.6125	36.8710	315.8997	6.8906	46.6038	0.1861	0.1844	39.9252	3.1262	30.0000	1.0000
28.2748	1002.0000	-0.0430	0.1787	0.0000	45.1360	5.7000	230.6380	0.1076	12.5600	25.3497	25.0498	24.9112	25.5449	NOT CONNECTED	0.0000	450.0000	0.0000	1018.4263	0.1584	-0.0209	0.0875	0.0876	-0.0471	0.3149	0.2205	0.2108	0.6125	36.8710	315.8997	6.8906	46.6038	0.1861	0.1844	39.9252	3.1262	30.0000	1.0000
28.7618	829.0000	0.0310	0.2048	0.0000	44.9190	6.1400	230.6420	0.1090	12.7800	25.3467	25.0291	24.9022	25.5389	NOT CONNECTED	0.0000	450.0000	0.0000	1000.8883	0.0321	0.0500	0.0874	0.0875	0.2567	0.0642	0.2553	0.1006	0.7846	37.1600	315.9282	6.4984	46.4999	0.3241	0.1843	39.9222	3.1249	30.0000	1.0000
28.8951	829.0000	0.0310	0.2048	0.0000	44.9190	6.1400	230.6420	0.1090	12.7800	25.3467	25.0291	24.9022	25.5389	NOT CONNECTED	0.0000	450.0000	0.0000	1000.8883	0.0321	0.0500	0.0874	0.0875	0.2567	0.0642	0.2553	0.1006	0.7846	37.1600	315.9282	6.4984	46.4999	0.3241	0.1843	39.9222	3.1249	30.0000	1.0000
29.2907	590.0000	0.0240	1.4983	0.0000	16.7620	14.7700	230.6390	0.2287	30.1000	25.3399	25.0391	24.9226	25.5366	NOT CONNECTED	0.0000	450.0000	0.0000	981.2872	-0.0282	0.1300	0.0875	0.0875	0.0145	-0.0418	0.1587	-0.1162	0.1064	36.9962	315.9051	3.7148	46.4054	0.3049	0.1846	39.9222	3.1237	30.0000	1.0000
29.5118	590.0000	0.0240	1.4983	0.0000	16.7620	14.7700	230.6390	0.2287	30.1000	25.3399	25.0391	24.9226	25.5366	NOT CONNECTED	0.0000	450.0000	0.0000	981.2872	-0.0282	0.1300	0.0875	0.0875	0.0145	-0.0418	0.1587	-0.1162	0.1064	36.9962	315.9051	3.7148	46.4054	0.3049	0.1846	39.9222	3.1237	30.0000	1.0000
29.8014	356.0000	0.0280	1.4949	0.0000	13.0070	16.3300	230.6470	0.2387	31.6300	25.3399	25.0391	24.9226	25.5366	NOT CONNECTED	0.0000	450.0000	0.0000	981.2872	-0.0282	0.1300	0.0875	0.0875	0.0145	-0.0418	0.1587	-0.1162	0.1064	36.9962	315.9051	3.7148	46.4054	0.3049	0.1846	39.9222	3.1237	30.0000	1.0000
30.1363	23.0000	0.0690	1.4872	0.0000	9.7300	17.4700	230.6540	0.2446	32.5900	25.3537	25.1111	24.8913	25.5499	NOT CONNECTED	0.0000	450.0000	0.0000	1012.5177	0.1739	0.0009	0.0877	0.0876	0.0465	0.3385	-0.0202	0.2427	0.6922	36.8240	315.9444	7.4243	46.3116	0.0046	0.1856	39.9191	3.1226	30.0000	1.0000
30.3220	23.0000	0.0690	1.4872	0.0000	9.7300	17.4700	230.6540	0.2446	32.5900	25.3537	25.1111	24.8913	25.5499	NOT CONNECTED	0.0000	450.0000	0.0000	1012.5177	0.1739	0.0009	0.0877	0.0876	0.0465	0.3385	-0.0202	0.2427	0.6922	36.8240	315.9444	7.4243	46.3116	0.0046	0.1856	39.9191	3.1226	30.0000	1.0000
30.7526	0.0000	-0.0490	0.1117	0.0000	0.6340	-0.0600	230.6800	0.0307	2.5100	25.3537	25.1111	24.8913	25.5499	NOT CONNECTED	0.0000	450.0000	0.0000	1009.2521	0.0780	-0.0000	0.0736	0.0556	-1.2936	0.2362	-0.5227	-0.1839	-5.4284	19.2135	314.0734	12.5539	46.2226	0.5820	0.1854	39.9161	3.1215	30.0000	1.0000
30.8517	0.0000	-0.0490	0.1117	0.0000	0.6340	-0.0600	230.6800	0.0307	2.5100	25.3537	25.1111	24.8913	25.5499	NOT CONNECTED	0.0000	450.0000	0.0000	1009.2521	0.0780	-0.0000	0.0736	0.0556	-1.2936	0.2362	-0.5227	-0.1839	-5.4284	19.2135	314.0734	12.5539	46.2226	0.5820	0.1854	39.9161	3.1215	30.0000	1.0000
31.3574	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.6810	0.0000	1.4400	25.3700	25.0544	24.9158	25.5344	NOT CONNECTED	0.0000	450.0000	0.0000	716.0579	-0.0093	-0.0073	0.0367	0.0365	-2.0620	-0.0432	-2.2725	-0.0028	-6.8022	10.0352	311.3565	18.6826	46.1942	2.2716	1.5111	39.9161	3.1212	30.0000	1.0000
31.3686	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.6810	0.0000	1.4400	25.3700	25.0544	24.9158	25.5344	NOT CONNECTED	0.0000	450.0000	0.0000	716.0579	-0.0093	-0.0073	0.0367	0.0365	-2.0620	-0.0432	-2.2725	-0.0028	-6.8022	10.0352	311.3565	18.6826	46.1942	2.2716	1.5111	39.9161	3.1212	30.0000	1.0000
31.8876	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.6840	0.0000	1.4300	25.3598	25.0601	24.9099	25.5173	NOT CONNECTED	0.0000	450.0000	0.0000	443.1598	-0.0128	-0.0149	0.0367	0.0366	-2.0351	-0.0498	-2.2286	0.0393	-6.5623	6.1978	311.1104	20.9745	46.2365	2.2029	1.5117	39.9235	3.1217	30.0000	1.0000
31.9825	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.6840	0.0000	1.4300	25.3598	25.0601	24.9099	25.5173	NOT CONNECTED	0.0000	450.0000	0.0000	443.1598	-0.0128	-0.0149	0.0367	0.0366	-2.0351	-0.0498	-2.2286	0.0393	-6.5623	6.1978	311.1104	20.9745	46.2365	2.2029	1.5117	39.9235	3.1217	30.0000	1.0000
32.4048	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.6920	0.0000	1.4000	25.3615	25.0726	24.9189	25.5125	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	-6.8691	3.8123	319.6115	0.0000	46.2711	2.2422	1.4178	39.9348	3.1221	30.0000	1.0000
32.5853	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.6920	0.0000	1.4000	25.3615	25.0726	24.9189	25.5125	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	-6.8691	3.8123	319.6115	0.0000	46.2711	2.2422	1.4178	39.9348	3.1221	30.0000	1.0000
32.9293	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7020	0.0000	1.3000	25.3484	25.0905	24.9219	25.5201	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	-6.8691	3.8123	320.7953	0.0000	46.2144	2.2422	0.0059	39.9348	3.1214	30.0000	1.0000
33.2100	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7100	0.0000	1.3000	25.3488	25.0756	24.9149	25.5105	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	-6.8691	3.8123	320.7953	0.0000	46.2144	2.2422	0.0059	39.9348	3.1214	30.0000	1.0000
33.4395	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7100	0.0000	1.3000	25.3488	25.0756	24.9149	25.5105	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	-6.8691	3.8123	320.7953	0.0000	46.2144	2.2422	0.0059	39.9348	3.1214	30.0000	1.0000
33.8458	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7170	0.0000	1.2900	25.3318	25.0929	24.9361	25.5053	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	-6.8691	3.8123	320.8399	0.0000	46.1169	2.2422	0.0059	39.9302	3.1202	30.0000	1.0000
33.9569	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7170	0.0000	1.2900	25.3318	25.0929	24.9361	25.5053	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	-6.8691	3.8123	320.8399	0.0000	46.1169	2.2422	0.0059	39.9302	3.1202	30.0000	1.0000
34.4603	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7240	0.0000	1.2900	25.3318	25.0929	24.9361	25.5053	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9103	0.0000	46.0319	2.2422	0.0054	39.9302	3.1191	30.0000	1.0000
34.4746	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7240	0.0000	1.2900	25.3318	25.0929	24.9361	25.5053	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9103	0.0000	46.0319	2.2422	0.0054	39.9302	3.1191	30.0000	1.0000
35.0330	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7370	0.0000	1.2900	25.3195	25.0964	24.9341	25.4816	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9563	0.0000	45.9480	2.2422	0.0056	39.9240	3.1181	30.0000	1.0000
35.0874	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7370	0.0000	1.2900	25.3195	25.0964	24.9341	25.4816	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9563	0.0000	45.9480	2.2422	0.0056	39.9240	3.1181	30.0000	1.0000
35.5431	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7460	0.0000	1.3000	25.3184	25.0886	24.9425	25.4901	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9265	0.0000	45.8685	2.2422	0.0055	39.9177	3.1171	30.0000	1.0000
35.7084	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7460	0.0000	1.3000	25.3184	25.0886	24.9425	25.4901	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9265	0.0000	45.8685	2.2422	0.0055	39.9177	3.1171	30.0000	1.0000
36.0688	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7550	0.0000	1.2900	25.2922	25.0877	24.9377	25.4939	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9265	0.0000	45.8685	2.2422	0.0055	39.9177	3.1171	30.0000	1.0000
36.5841	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7630	0.0000	1.2900	25.3132	25.0758	24.9451	25.4856	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9739	0.0000	45.7354	2.2422	0.0050	39.9115	3.1155	30.0000	1.0000
36.8356	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7630	0.0000	1.2900	25.3132	25.0758	24.9451	25.4856	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9739	0.0000	45.7354	2.2422	0.0050	39.9115	3.1155	30.0000	1.0000
37.1055	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7730	0.0000	1.4800	25.3035	25.0879	24.9409	25.4740	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9739	0.0000	45.7354	2.2422	0.0050	39.9115	3.1155	30.0000	1.0000
37.4403	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7730	0.0000	1.4800	25.3035	25.0879	24.9409	25.4740	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9523	0.0000	45.6665	2.2422	0.0056	39.9115	3.1146	30.0000	1.0000
37.8644	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7830	0.0000	1.3400	25.2777	25.0840	24.9311	25.4714	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	321.0037	0.0000	45.6009	2.2422	0.0056	39.9052	3.1138	30.0000	1.0000
38.0738	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7830	0.0000	1.3400	25.2777	25.0840	24.9311	25.4714	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	321.0037	0.0000	45.6009	2.2422	0.0056	39.9052	3.1138	30.0000	1.0000
38.3752	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.7940	0.0000	1.3400	25.2718	25.0813	24.9473	25.4556	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	321.0037	0.0000	45.6009	2.2422	0.0056	39.9052	3.1138	30.0000	1.0000
38.6976	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.8020	0.0000	1.3500	25.2484	25.0735	24.9451	25.4482	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	321.0023	0.0000	45.5408	2.2422	0.0053	39.8990	3.1130	30.0000	1.0000
38.9030	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.8020	0.0000	1.3500	25.2484	25.0735	24.9451	25.4482	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	321.0023	0.0000	45.5408	2.2422	0.0053	39.8990	3.1130	30.0000	1.0000
39.2999	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.8110	0.0000	1.3400	25.2543	25.0702	24.9366	25.4562	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.6640	0.0000	45.4810	2.2422	0.0051	39.8990	3.1123	30.0000	1.0000
39.4289	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.8110	0.0000	1.3400	25.2543	25.0702	24.9366	25.4562	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.6640	0.0000	45.4810	2.2422	0.0051	39.8990	3.1123	30.0000	1.0000
39.9149	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.8200	0.0000	1.3400	25.2480	25.0840	24.9383	25.4663	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9807	0.0000	45.4261	2.2422	0.0055	39.8927	3.1116	30.0000	1.0000
39.9500	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.8200	0.0000	1.3400	25.2480	25.0840	24.9383	25.4663	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9807	0.0000	45.4261	2.2422	0.0055	39.8927	3.1116	30.0000	1.0000
40.4738	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.8310	0.0000	1.3300	25.2480	25.0840	24.9383	25.4663	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9766	0.0000	45.3714	2.2422	0.0054	39.8927	3.1110	30.0000	1.0000
40.5201	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.8310	0.0000	1.3300	25.2480	25.0840	24.9383	25.4663	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	320.9766	0.0000	45.3714	2.2422	0.0054	39.8927	3.1110	30.0000	1.0000
41.0218	0.0000	-0.0550	0.0000	0.0000	0.0000	-0.0000	230.8510	0.0000	1.3400	25.2327	25.0770	24.9477	25.4512	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.2327	0.2065	-2.2409	0.0754	0.0000	0.0000	321.0104	0.0000	45.3190	2.2422	0.0056	39.8865	3.1104	30.0000	1.0000
