WindyBPMp50_OrcaH34_Dyno_Speed_Torque__230Vac_Yongchang_Y110_20250307_132854
Report created on: 2025/03/07: 15:27:30


Step N. = 	0
Target Speed = 	381

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
498.6404	507.7000	9.0596	1.7844	2.9007	3.3077	3.2818	-0.3811	-13.1399	0.1465	0.1457	12.6683	3.3984	3.7287	-2.5085	4.3511	3.5077	3.5318	-0.0241	-0.6874	0.0000	21.8728	55.3018	72.8959	72.0677	-0.8282	-1.1492	421.3906	410.6870	-10.7036	-2.6063	230.2829	2.7442	469.5410	0.7430	nan	204.9061	154.2193	37.5531	87.4650	32.8455	52.9616	69.9043	0.9380	418.2564	-7.5694	-1.8431	35.1710	30.5798	0.8270	
507.2693	506.7500	-0.5193	-0.1025	2.8025	3.3583	3.3122	-0.5097	-18.1873	0.1472	0.1477	11.4580	3.0748	3.7310	-2.1855	4.2505	3.4032	3.4761	-0.0729	-2.1423	0.0000	20.2805	55.2279	72.1154	71.9770	-0.1384	-0.1923	402.8146	401.2000	-1.6146	-0.4024	230.2962	2.6804	456.1775	0.7390	nan	205.8317	148.7196	37.0692	87.9481	32.6015	62.5322	74.2555	0.9456	416.9487	-15.7487	-3.9254	34.9688	32.4758	0.8235	
513.3249	507.0000	-6.3249	-1.2475	2.6994	3.3534	3.3885	-0.6890	-25.5248	0.1482	0.1478	10.9378	2.8759	3.8065	-2.0834	4.2832	3.3056	3.3733	-0.0677	-2.0490	0.0000	20.5555	55.7894	72.8537	71.5238	-1.3299	-1.8594	407.5870	390.0933	-17.4936	-4.4845	230.3924	2.6072	442.1733	0.7361	nan	206.5181	143.3214	36.7407	88.2218	32.4133	71.2384	76.2670	0.9526	403.9085	-13.8152	-3.5415	34.6332	32.8824	0.8166	
508.8958	505.5556	-3.3403	-0.6607	2.6000	3.3795	3.3447	-0.7447	-28.6430	0.1478	0.1472	9.9632	2.6479	3.7600	-2.2574	4.0438	3.2117	3.2782	-0.0664	-2.0688	0.0000	16.7761	57.2746	73.1221	70.8281	-2.2940	-3.2388	389.6432	377.5033	-12.1398	-3.2158	230.5140	2.5271	427.2233	0.7334	nan	207.1079	137.6484	36.4633	88.3620	32.2197	78.5996	77.4180	0.9581	392.6413	-15.1379	-4.0100	34.1986	32.8915	0.8095	
513.2819	506.8889	-6.3930	-1.2612	2.4987	3.3094	3.3564	-0.8578	-34.3288	0.1470	0.1464	9.1724	2.4070	3.8092	-2.0842	3.9669	3.1137	3.1751	-0.0614	-1.9715	0.0000	17.0107	54.7705	70.2512	69.8240	-0.4272	-0.6119	374.3254	362.5533	-11.7721	-3.2470	230.6786	2.4328	409.8844	0.7304	nan	207.6620	132.6326	36.5831	88.4526	32.3587	84.8610	78.2588	0.9628	376.7688	-14.2155	-3.9209	33.6239	31.3547	0.8025	
506.9498	507.3750	0.4252	0.0838	2.3996	3.2487	3.2460	-0.8463	-35.2694	0.1447	0.1448	8.2380	2.2021	3.7395	-1.9921	3.8064	3.0159	3.0667	-0.0508	-1.6849	0.0000	14.8530	55.0862	69.8940	68.6535	-1.2405	-1.8068	358.1733	346.7188	-11.4546	-3.3037	230.7384	2.3348	391.7925	0.7272	nan	208.2726	127.4975	36.7730	88.4955	32.5424	90.1658	78.9287	0.9668	358.9878	-12.2690	-3.5386	32.9633	29.7320	0.7957	
517.1150	506.2222	-10.8928	-2.1518	2.3001	3.1234	3.1635	-0.8634	-37.5385	0.1431	0.1427	7.7478	2.1054	3.6796	-1.9009	3.7118	2.9142	2.9859	-0.0717	-2.4613	0.0000	14.1734	54.3186	68.7652	67.2874	-1.4778	-2.1962	344.4097	329.5456	-14.8642	-4.5105	230.7508	2.2293	372.3267	0.7238	nan	208.6385	121.9325	37.0004	88.5098	32.7490	94.0985	79.4375	0.9703	346.0062	-16.4606	-4.9949	32.2507	28.4710	0.7893	
512.9188	507.0000	-5.9188	-1.1674	2.1995	3.0013	2.9827	-0.7832	-35.6063	0.1392	0.1400	6.1952	1.7323	3.5771	-1.7957	3.5595	2.8096	2.8590	-0.0494	-1.7596	0.0000	12.6435	53.5105	67.3514	65.7488	-1.6026	-2.4375	320.1844	311.4712	-8.7132	-2.7974	230.7336	2.1184	351.9450	0.7200	nan	209.2106	116.7778	37.4923	88.5000	33.1806	97.3561	79.8390	0.9735	322.6025	-11.1313	-3.5738	31.4271	26.4661	0.7829	
